SK	BG	39213.5	5421349
SK	CY	4405.0	5421349
SK	CZ	16521.0	5421349
SK	DE	348.5	5421349
SK	DK	23.0	5421349
SK	EE	3.0	5421349
SK	EL	67814.0	5421349
SK	ES	47399.0	5421349
SK	FI	307.5	5421349
SK	FR	17506.0	5421349
SK	HR	881.5	5421349
SK	HU	99.0	5421349
SK	IE	24877.0	5421349
SK	IT	53684.5	5421349
SK	LT	5.0	5421349
SK	LU	3.5	5421349
SK	LV	248.0	5421349
SK	MT	1882.0	5421349
SK	NL	9.5	5421349
SK	PL	510.5	5421349
SK	PT	113.5	5421349
SK	RO	27.0	5421349
SK	SE	50.5	5421349
SK	SI	7.0	5421349
SK	UK	251940.5	5421349
UK	AT	402191.5	64767115
UK	BE	720866.0	64767115
UK	BG	489733.0	64767115
UK	CY	1151167.0	64767115
UK	CZ	375109.5	64767115
UK	DE	3139243.0	64767115
UK	DK	1489931.0	64767115
UK	EE	36886.0	64767115
UK	EL	2822090.5	64767115
UK	ES	17202562.5	64767115
UK	FI	556538.5	64767115
UK	FR	5659518.0	64767115
UK	HR	480024.5	64767115
UK	HU	373838.5	64767115
UK	IE	2589806.0	64767115
UK	IT	2971865.5	64767115
UK	LT	366923.0	64767115
UK	LU	191176.5	64767115
UK	LV	305930.0	64767115
UK	MT	614602.0	64767115
UK	NL	2194382.5	64767115
UK	PL	1290173.0	64767115
UK	PT	3060196.0	64767115
UK	RO	275200.5	64767115
UK	SE	649497.5	64767115
UK	SI	76794.5	64767115
UK	SK	251940.5	64767115
